"Eric Lartigau"
"Éric Lartigau"
"Amir Shervan"
"Suresh Chandra Menon"
"Bala"
"Lois Weber"
"Robert Stevens"
"Robert Stevens (director)"
"Tancred Ibsen"
"Theo van Gogh"
"Antonio Capuano"
"Charles Frend"
"Christopher Cain"
"Dana Vávrová"
"George Willoughby"
"Mahmoud Kaabour"
"محمود قعبور"
"Martin Kunert"
"Uwe Boll"
"Rick Jacobson"
"Gilles Bourdos"
"John D. Hancock"
"Leonard Horn"
"Vladimir Khotinenko"
"Brett Ratner"
"Lloyd Kaufman"
"Samira Makhmalbaf"
"Subhash Ghai"
"William Hanna"
"Jean Negulesco"
"Tommy Chong"
"Charles Grosvenor"
"Fritz Hippler"
"Gary Winick"
"Giorgio Capitani"
"Hans Wolff"
"Mary Lambert"
"Ronald Neame"
"Steve Hanft"
"Brady Corbet"
"Emile Ardolino"
"Michael Thornhill"
"Richard Oswald"
"Clarence G. Badger"
"G. V. Iyer"
"Ganapathi Venkatrama Iyer"
"Huner Saleem"
"Kazuo Komizu"
"Kazuo ""Gaira"" Komizu"
"Ken Hughes"
"Mike De Leon"
"Moshé Mizrahi"
"Robert W. Paul"
"Robert William Paul"
"Roberto Gavaldón"
"Rupert Hughes"
"Benjamin Christensen"
"Charles Avery"
"Ian MacNaughton"
"Mahamat Saleh Haroun"
"Norman Krasna"
"Sanjay Gadhvi"
"Shaad Ali"
"Allan Arkush"
"Caroline Link"
"Gil Kenan"
"Irving Reis"
"Matthias Schweighöfer"
"Sandor Stern"
"Juan José Jusid"
"Leif Tilden"
"Mohit Suri"
"Francisco Rovira Beleta"
"Mark Mylod"
"Adrian Grunberg"
"Adrian Grünberg"
"Frigyes Bán"
"Rama Narayanan"
"Ravi Raja Pinisetty"
"Aruna Raje"
"Camille Delamarre"
"Michael Tiddes"
"Fernando Fernán Gómez"
"Fernando Fernández Gómez"
"Ford Beebe"
"J. T. Petty"
"James Dodson"
"Peter Collinson"
"Philip Leacock"
"Rahul Bose"
"William Shatner"
"Edward A. Kull"
"Joey Gosiengfiao"
"Tahani Rached"
"Andrew Stevens"
"Gabriel Axel"
"Herbert Ross"
"Richard Thorpe"
"Sam Wood"
"Emmanuelle Bercot"
"Clas Lindberg"
"Jerzy Domaradzki"
"Johan Bergenstråhle"
"John Shiban"
"Gary Graver"
"Jerry Schatzberg"
"Lav Diaz"
"P. Vasu"
"William Witney"
"Dario Argento"
"Dyan Cannon"
"Jacques Jaccard"
"Mabel Normand"
"Mario Bonnard"
"Olivier Megaton"
"Peter Hewitt"
"Rohit Shetty"
"Tom Gries"
"Garin Nugroho"
"Jack Shea"
"James Foley"
"Louis J. Gasnier"
"Scott Cooper"
"Arbaaz Khan"
"George Melford"
"Irvin Yeaworth"
"Kevin Connolly"
"Edward Dillon"
"George Nichols"
"Marco Ferreri"
"Ralph Staub"
"Steven Kampmann"
"Gregory Hoblit"
"Alan Poul"
"Edward Bernds"
"Bigas Luna"
"Chris Walas"
"Dzongsar Jamyang Khyentse Rinpoche"
"John Duigan"
"Omar Amiralay"
"عمر أميرالاي"
"Curt Goetz"
"Karl Ritter"
"David Lowell Rich"
"Eugene Frenke"
"Gangai Amaran"
"Marc Lawrence"
"Sidney Salkow"
"Harold French"
"Harold S. Bucquet"
"Jennifer Calvert"
"Peter Elfelt"
"Will Finn"
"Rafal Zielinski"
"Rollin S. Sturgeon"
"Rollin Summers Sturgeon"
"Shoja Azari"
"Vinil Mathew"
"Charles F. Haas"
"Tommy Lee Jones"
"Gillies MacKinnon"
"Robert Luketic"
"Yılmaz Erdoğan"
"Andrew Jarecki"
"Robert De Niro"
"Vikas Bahl"
"Alexander Mackendrick"
"Jihan El-Tahri"
"Riri Riza"
"Muhammad Rivai Riza"
"Ted Tetzlaff"
"Thomas Schlamme"
"Luigi Zampa"
"Conrad Wiene"
"Hans Heinz Zerlett"
"Paul L. Stein"
"Rudolf Biebrach"
"Frederick King Keller"
"Vikramaditya Motwane"
"Leigh Jason"
"Mario Sábato"
"Vadim Jean"
"Zoltán Várkonyi"
"Abhishek Kapoor"
"Gary Sinyor"
"Vetrimaaran"
"Fernando Cerchio"
"Han Han"
"Hán Hán"
"韩寒"
"Yasmine Kassari"
"Arthur Maude"
"Fred Paul"
"Jacob Berger"
"Robert Markowitz"
"Dustin Kahia"
"Dustin Thomas Kahia"
"Roger Lion"
"Mieczysław Krawicz"
"Gyda Christensen"
"K. M. Chaitanya"
"O. P. Ralhan"
"Franco Zeffirelli"
"Peter Bogdanovich"
"Girish Kasaravalli"
"ಗಿರೀಶ್ ಕಾಸರವಳ್ಳಿ"
"Jamie Uys"
"Leslie Norman"
"Ruy Guerra"
"Bharathan"
"David Hess"
"George Blair"
"Harry Sinclair"
"Nissim Mossek"
"Samuel Fuller"
"Asghar Massombagi"
"Arturo Carrari"
"Earle Rodney"
"Grigori Kromanov"
"Grover Jones"
"Hal Yates"
"Hannes Holm"
"Hans Petter Moland"
"Harry Sweet"
"Leidulv Risan"
"Lynn Reynolds"
"Manuel F. Araujo"
"Olle Hellbom"
"Petter Næss"
"Robert Cuffley"
"Scott Pembroke"
"Stuart Paton"
"Travers Vale"
"Val Paul"
"Vittorio Capellaro"
"Robert Tronson"
"András Kovács"
"Barthold Halle"
"Kenneth Guertin"
"Kuku Kohli"
"Ken Russell"
"Anees Bazmee"
"Fred Jackman"
"Fred Wood Jackman"
"Osman Fahir Seden"
"Ralph Ince"
"Christopher Miles"
"David Cobham"
"István Gaál"
"Frank De Felitta"
"Rahul Rawail"
"Jean-Louis Bertucelli"
"Thampi Kannanthanam"
"Yefim Gamburg"
"António Silva"
"Faisal Saif"
"Li Yu"
"Lǐ Yù"
"李玉"
"O. W. Fischer"
"Anand"
"Christophe Honoré"
"David Dhawan"
"Henri-Georges Clouzot"
"Masahiro Shinoda"
"Prakash Mehra"
"Ray Taylor"
"Robert A. McGowan"
"Vincenzo Natali"
"Zhang Yang"
"Zhāng Yáng"
"张扬"
"張揚"
"Edward LeSaint"
"Fred Guiol"
"Michael Carreras"
"Theodore Marston"
"Walter Forde"
"Ivo Caprino"
"Spike Lee"
"Amanda Bearse"
"Ataru Oikawa"
"James Orr"
"James Joseph Orr"
"Joseph M. Newman"
"Joseph McGrath"
"Lesli Linka Glatter"
"Luis García Berlanga"
"Luis g berlanga"
"Badri"
"Daniele Luchetti"
"Dave Fleischer"
"David Nelson"
"Ralph Ceder"
"Robert Berlinger"
"Theodore Thomas"
"Connie Stevens"
"Frédéric Jardin"
"Gillian Armstrong"
"James Bobin"
"Javed Jabbar"
"John Mackenzie"
"Kimiyoshi Yasuda"
"Poj Arnon"
"Rajinder Singh Bedi"
"René Allio"
"Vatroslav Mimica"
"Štefan Uher"
"Grete Salomonsen Hynnekleiv"
"Eugenio Centenaro Kerrigan"
"Pierre Caron"
"Stephen Roberts"
"Doris Dörrie"
"Wes Anderson"
"Aparna Sen"
"Doris Wishman"
"Michael Toshiyuki Uno"
"Reginald Le Borg"
"Siegfried Breuer"
"Timothy Bond"
"B. Gopal"
"B Gopal"
"Øyvind Vennerød"
"Onur Ünlü"
"Bob Fosse"
"Jack Webb"
"José Luis Garci"
"David Paulsen"
"Katrin Ottarsdóttir"
"Lasse Åberg"
"Nasri Cheppy"
"Ori Kowarsky"
"Achero Mañas"
"Ulrik Imtiaz Rolfsen"
"Andrew Lauer"
"Eva Isaksen"
"Gabriele Salvatores"
"Jacques de Baroncelli"
"Piero Pierotti"
"Clem Beauchamp"
"Clement Hoyt ""Clem"" Beauchamp"
"Fred C. Newmeyer"
"K. S. Ravikumar"
"Burt Topper"
"Vojtěch Jasný"
"Jean-François Pouliot"
"Pál Gábor"
"Eva Dahr"
"Sinclair Hill"
"Manish Tiwary"
"Kostas Karagiannis"
"Leslie Howard"
"Clyde Bruckman"
"Edmund Mortimer"
"Lionel Jeffries"
"Rick Sloane"
"Scott Speer"
"Willis H. O'Brien"
"Willis O'Brien"
"Lordan Zafranović"
"Joe Roth"
"Jack Sholder"
"Bruce Sweeney"
"Cochin Haneefa"
"Karel Steklý"
"Maurice Rabinowicz"
"Nathan H. Juran"
"Philippe Lioret"
"Marius Holst"
"Tadashi Sawashima"
"J. B. Rogers"
"Jan Łomnicki"
"Jean-Daniel Simon"
"M. D. Rajendran"
"എം. ഡി. രാജേന്ദ്രന്‍"
"Andrew Davis"
"Jess Robbins"
"Roy Del Ruth"
"Alan Roberts"
"Hwang Dong-hyuk"
"Hwang Dong-hyeok"
"Jakov Sedlar"
"Sulev Nõmmik"
"Yoshitarō Nomura"
"Davis Doi"
"Per Lindberg"
"Jean Rollin"
"Majid Majidi"
"Euzhan Palcy"
"Randal Kleiser"
"Sergei Parajanov"
"Stan Laurel"
"William Weintraub"
"Olivier Assayas"
"Berit Nesheim"
"Broncho Billy Anderson"
"Felix Herngren"
"Luiz de Barros"
"Manoj Tyagi"
"Måns Herngren"
"Alan Burke"
"Alan S. Burke"
"Derek Ford"
"George T. Miller"
"Willem van de Sande Bakhuyzen"
"Alan Rudolph"
"Arne Skouen"
"Lloyd Corrigan"
"A. K. Lohithadas"
"Compton Bennett"
"Craig Hutchinson"
"Geoffrey Wright"
"J. Mahendran"
"Jean Image"
"Tom Forman"
"Gottfried Reinhardt"
"Dada Kondke"
"दादा कोंडके"
"Jaime Chávarri"
"Jon Stone"
"Lawrence Lau"
"Lawrence Ah Mon"
"Liú	guó chāng"
"lau4 gwok3 coeng1"
"刘国昌"
"劉國昌"
"Michael Rubbo"
"Mike Rubbo"
"Colin Teague"
"Mark Seliger"
"Juan de Orduña"
"Pedro Olea"
"John de Rantau"
"Jon Doscher"
"Harmesh Malhotra"
"Donald Wrye"
"Rakesh Roshan"
"Ernst Gossner"
"Laurence Trimble"
"Trey Parker"
"Alexander Singer"
"Julia Kwan"
"Tom DeSimone"
"Phil Tucker"
"Richard Quine"
"A. K. Sajan"
"Erik Gustavson"
"Eugene Forde"
"Nelson Xavier"
"Oddvar Bull Tuhus"
"T. V. Chandran"
"ടി.വി. ചന്ദ്രൻ"
"Lita Stantic"
"Yukihiko Tsutsumi"
"Denys de La Patellière"
"Fadil Hadžić"
"Javed Sheikh"
"Pál Sándor"
"Ray McKinnon"
"Christian de Chalonge"
"Luigi Comencini"
"Shashank"
"Yoshihiro Nakamura"
"Giuliano Montaldo"
"Ritwik Ghatak"
"Sam Irvin"
"Sinan Çetin"
"Sriram Raghavan"
"Ana Carolina"
"Peter Cohen"
"Samudrala Raghavacharya"
"Giuseppe De Santis"
"Giuseppe de Santis"
"Howard Morris"
"Tian Zhuangzhuang"
"田壯壯"
"Tián Zhuàngzhuàng"
"William Asher"
"Gu Long"
"Xiong Yaohua"
"Joe Rock"
"Luigi Batzella"
"Bastion Booger"
"Friar Ferguson"
"Mike Shaw"
"Norman the Lunatic"
"Trucker Norm"
"Aaron Grundy"
"Makhan Singh"
"Man Mountain Mike"
"Big Ben Sharpe"
"Cousin Mike"
"Jed Grundy"
"Klondike Mike"
"Mike Striker"
"Mike The Danger"
"Norman the Maniac"
"William Danger"
"Chor Yuen"
"Chǔ Yuán"
"Co2 Jyun4"
"楚原"
"Joram Lürsen"
"Oddvar Einarson"
"Saeed Akhtar Mirza"
"Eric Till"
"Ray Enright"
"Padmamagan"
"Humphrey Jennings"
"Gérard Corbiau"
"K. Madhu"
"Ferzan Özpetek"
"Jean-Pierre Bekolo"
"Xiaolu Guo"
"William Girdler"
"Willy Lindwer"
"Yoram Gross"
"Andrew D. Weyman"
"Sidney J. Furie"
"Charles Sturridge"
"Luciano Emmer"
"Marco Tullio Giordana"
"Yasuharu Hasebe"
"Antonio Pietrangeli"
"Bernhard Stephan"
"Ottokar Runze"
"Rolf Hädrich"
"Walter Bockmayer"
"Alberto Lecchi"
"Karl Francis"
"Robert F. Hill"
"Roberto Faenza"
"V. Madhusudhan Rao"
"Veeramachineni Madhusudhan Rao"
"వీరమాచనేని మధుసూదనరావు"
"Sachiko Hidari"
"左 幸子"
"Euthana Mukdasanit"
"Lu Yue"
"Lü Yue"
"Lǚ Yuè"
"吕乐"
"呂樂"
"Mack V. Wright"
"Noel M. Smith"
"René Leprince"
"Shane Stanley"
"Dodo Abashidze"
"Дави́д Абаши́дзе"
"დავით[დოდო]აბაშიძე"
"Gianni Franciolini"
"Julie Anne Robinson"
"Eva Mulvad"
"Richard A. Colla"
"Paul Marcus"
"Camille de Morlhon"
"Ronald Krauss"
"Vithalbhai Jhaveri"
"Ante Peterlić"
"Erricos Andreou"
"Andrew Lancaster"
"Gustave Reininger"
"Nathaniel Kramer"
"Kawal Sharma"
"Vince Monton"
"William Kennedy Dickson"
"Savitri"
"Antonio Zarro"
"Lance Comfort"
"Nikos Tsiforos"
"Νίκος Τσιφόρος"
"Piers Haggard"
"Bill Bennett"
"Gerald Potterton"
"Philippe Grandrieux"
"Carl Boese"
"Juliusz Machulski"
"Gianni Puccini"
"Igor Maslennikov"
"Joyce Chopra"
"Markku Lehmuskallio"
"Petter Vennerød"
"Rudall Hayward"
"Todd Kessler"
"Bob Kellett"
"Enoch J. Rector"
"Aleksandr Faintsimmer"
"Arthur B. Woods"
"Daniel Birt"
"Jiří Strach"
"Lisa Siwe"
"László Cserépy"
"László Lugossy"
"Pierre Kalfon"
"Priyanandanan"
"പ്രിയനന്ദനൻ"
"Ross Devenish"
"Salvo Cuccia"
"Sisworo Gautama Putra"
"Sándor Simó"
"Dasari Narayana Rao"
"Sathyan Anthikad"
"Jan Svěrák"
"Guido Brignone"
"Herbert Achternbusch"
"Cliff Owen"
"Harry Bromley Davenport"
"Harry Bromley-Davenport"
"J. Elder Wills"
"Victor Hanbury"
"Pål Bang-Hansen"
"Maurice Dugowson"
"Ante Babaja"
"Bogdan Žižić"
"Goran Rušinović"
"René Le Somptier"
"Roman Kachanov"
"Roman Romanovich Kachanov"
"(Роман Романович Качанов)"
"Edith Carlmar"
"Giannis Dalianidis"
"Scott Glosserman"
"Walter Doniger"
"Li Hsing"
"Mani Shankar"
"Wanda Jakubowska"
"Heinosuke Gosho"
"Bill Melendez"
"Herbert Smith"
"Ivan Nagy"
"Iván Nagy"
"P. S. Ramakrishna Rao"
"Sir Peter Hall"
"Peter Hall"
"R. Kannan"
"Elmer Clifton"
"Jayachitra"
"Riccardo Pazzaglia"
"Richard Martini"
"Arthur Crabtree"
"Carsten Byhring"
"Felipe Cazals"
"Kujtim Çashku"
"Mario Almirante"
"Nils R. Müller"
"Wolf Rilla"
"Henri Fescourt"
"David Mackenzie"
"Svend Wam"
"Tinto Brass"
"Erland Josephson"
"Ferdinando Baldi"
"Margarete Robsahm"
"Norman Foster"
"Paul Schneider"
"Jabbar Patel"
"John G. Adolfi"
"Leonid Nechayev"
"Juraj Herz"
"Patrick Keiller"
"Pradip Krishen"
"Veljko Bulajić"
"Albert Lewin"
"Branko Bauer"
"Branko Schmidt"
"David Eady"
"Jerzy Kawalerowicz"
"Jiří Sequens"
"Nunnally Johnson"
"S. P. Muthuraman"
"SP. Muthuraman"
"Srđan Karanović"
"Srdjan Karanovic"
"Takis Vougiouklakis"
"Sacha Guitry"
"Godfrey Ho"
"Jean-Jacques Beineix"
"Walter Lang"
"Max Neufeld"
"Peter Patzak"
"Kurt Gloor"
"Gianfrancesco Lazotti"
"Ferruccio Cerio"
"Geoffrey Faithfull"
"Roman Abelevich Kachanov"
"Baldassarre Negroni"
"John F. Link Sr."
"John F. Link senior"
"Knut Andersen"
"Neri Parenti"
"Jan Erik Düring"
"Paolo Pietrangeli"
"Walter Fyrst"
"K. V. Vijayendra Prasad"
"Thodoros Maragos"
"Anders Grönros"
"Dejan Šorak"
"Donovan Pedelty"
"Harry Hook"
"Boris T. Matić"
"Melville W. Brown"
"Sunil"
"Allani Sridhar"
"John E. Burch"
"Joseph Gordon-Levitt"
"Kamal"
"Arthur Dreifuss"
"Danny Denzongpa"
"Rip Torn"
"Svatopluk Innemann"
"William Clemens"
"Étienne Périer"
"Carlo Verdone"
"Manuel Gutiérrez Aragón"
"Gonzalo Suárez"
"Povl Erik Carstensen"
"Constantin Werner"
"Mike Disa"
"Toralf Sandø"
"Zvonimir Berković"
"Jack Bernhard"
"Kelly Reichardt"
"Herbert Wilcox"
"Keiichi Hara"
"James Kenelm Clarke"
"Jay Jennings"
"Joji Matsuoka"
"Jōji Matsuoka"
"Thornton Freeland"
"D. Djajakusuma"
"Djadoeg Djajakusuma"
"Gudavalli Ramabrahmam"
"Alberto Gout"
"Alberto Gout Àbrego"
"Cornel Wilde"
"Mark Shandii Bacolod"
"Ugo Tognazzi"
"Rajko Grlić"
"Basil Dean"
"Christian-Jaque"
"H. Bruce Humberstone"
"Jiang Ping"
"Montgomery Tully"
"Peter Sasdy"
"S. S. Rajamouli"
"Jindřich Polák"
"Miroslav Cikán"
"Giorgio Ferroni"
"Griff Furst"
"Jean-Jacques Andrien"
"Leif Sinding"
"Virginia L. Stone"
"Henryk Szaro"
"Antonín Kachlík"
"Jan Rybkowski"
"Jeremy Wooding"
"Anders Henrikson"
"Carlo Vanzina"
"Matjaž Klopčič"
"Shōzō Makino"
"Stanisław Różewicz"
"V. M. Vinu"
"Víctor García"
"Yoichi Takabayashi"
"Yves Allégret"
"Gus Trikonis"
"Frank Cvitanovich"
"Giuseppe Amato"
"Lukas Nola"
"Melville Shyer"
"Yutaka Ikejima"
"Alexander Esway"
"Jörgen Persson"
"Albert Herman"
"Guy Maddin"
"Kenneth Anger"
"Alexandra Pelosi"
"Eric Tsang"
"曾志偉"
"曾志伟"
"Zang1 Zi3-wai5"
"Zēng Zhìwěi"
"Kazimierz Kutz"
"Lino Brocka"
"Michael Damian"
"Sergiu Nicolaescu"
"Hanns Schwarz"
"Jayanth C. Paranjee"
"Jiří Krejčík"
"Obrad Gluščević"
"Otakar Vávra"
"Peter Solan"
"Robert Lynn"
"Živorad Tomić"
"André Hunebelle"
"Claude Autant-Lara"
"Joshiy"
"Anthony Kimmins"
"Anthony Martin Kimmins"
"Peter Dalle"
"Andrew L. Stone"
"Jan Bucquoy"
"Justin Cartwright"
"Karel Kachyňa"
"Oldřich Lipský"
"Rauni Mollberg"
"Sibi Malayil"
"Věra Chytilová"
"Deborah Pratt"
"Gregory Ratoff"
"Fons Rademakers"
"Ladislav Rychman"
"Olav Dalgard"
"Robert Hartford-Davis"
"S. A. Chandrasekhar"
"Harry L. Fraser"
"Krešo Golik"
"Silvio Narizzano"
"Zdeněk Troška"
"Aaron Schoenke"
"Johanna Hald"
"Józef Lejtes"
"Joseph Lejtes"
"Posani Krishna Murali"
"Staffan Götestam"
"Sølve Skagen"
"Zoran Tadić"
"Ameerjan"
"Sunil Ariyaratne"
"Prof.Sunil Ariyaratne"
"Gandhi Krishna"
"Gordon Douglas"
"Jean Boyer"
"Jiří Menzel"
"John Baxter"
"John Philip Baxter"
"John O'Shea"
"José Giovanni"
"Karel Lamač"
"Sergio Citti"
"Christian Görlitz"
"Max de Vaucorbeil"
"Bo Widerberg"
"Danis Tanović"
"C. S. Rao"
"Donald Crombie"
"Geoffrey Reeve"
"Kadaru Nagabhushanam"
"Othman Karim"
"Othman Karim aka Osmond Karim"
"Rajasenan"
"Walter Summers"
"Brent Huff"
"Steven Starr"
"Carlo Ludovico Bragaglia"
"E. V. V. Satyanarayana"
"ఇ.వి.వి.సత్యనారాయణ"
"Miklós Jancsó"
"R. Narayana Murthy"
"Tomislav Radić"
"Giuseppe Moccia"
"Charles Braverman"
"Charles Vidor"
"David MacDonald"
"Feng Xiaogang"
"冯小刚"
"馮小剛"
"Robert Bierman"
"Robert Lewis"
"Sergio Martino"
"Tomáš Vorel"
"Venu Nagavally"
"Alfred Zeisler"
"Amir Bar-Lev"
"Jandhyala Subramanya Sastry"
"Jandhyala‌"
"Mitsuru Hongo"
"本郷みつる"
"Ognjen Sviličić"
"Peter Markle"
"Ruggero Deodato"
"Vedantam Raghavaiah"
"Werner Klingler"
"Jacques Feyder"
"Ladislav Smoljak"
"Riccardo Freda"
"Xie Jin"
"謝晉"
"Xiè Jìn"
"谢晋"
"Richard Eichberg"
"Aleksandr Zarkhi"
"Alfred Cheung"
"張堅庭"
"Darrell Roodt"
"Darrell James Roodt"
"Joshy Mathew"
"Joshy Mathew ജോഷി മാത്യു"
"Lindsay Shonteff"
"Sergei Solovyov"
"Steven C. Miller"
"John G. Blystone"
"Subramaniam Srinivasan"
"S. S. Vasan"
"Albert H. Kelley"
"Hamilton MacFadden"
"Gérard Krawczyk"
"Fred Olen Ray"
"Khoa Do"
"Vittorio Caprioli"
"Vittorio De Seta"
"Abner Biberman"
"Chitrapu Narayana Rao"
"Jaroslav Soukup"
"Neema Barnette"
"Zdeněk Podskalský"
"Zvonimir Jurić"
"Ákos Ráthonyi"
"Antun Vrdoljak"
"Dušan Vukotić"
"George Schnéevoigt"
"Goran Paskaljević"
"Knut Erik Jensen"
"Sundar Rao Nadkarni"
"Zrinko Ogresta"
"Filip Bajon"
"Hans Noever"
"Steven Schachter"
"Franco Castellano"
"B. Vittalacharya"
"B.Vittalacharya"
"Vladimir Tadej"
"Joanna Hogg"
"Václav Matějka"
"Edwin Greenwood"
"Fran Ganguzza"
"Sushil Rajpal"
"Vicko Ruić"
"Kåre Bergstrøm"
"Marcus Dillistone"
"Jesse Duffy"
"B. A. Subba Rao"
"Dave Campfield"
"John B. Murray"
"Serge Rodnunsky"
"Elmo De Witt"
"Martin Prakkat"
"Bernardo Bertolucci"
"Michael Gordon"
"Prawaal Raman"
"Alan Taylor"
"Christopher Browne"
"Rawson Marshall Thurber"
"Scott Thomas"
"Jason Paul Collum"
"Mike Southon"
"Rich Christiano"
"Lewis Gilbert"
"K. P. Kumaran"
"Manmohan Singh"
"Mary Jordan"
"Michael O'Herlihy"
"Saul Dibb"
"David Leaf"
"Phillip Borsos"
"Dayyan Eng"
"Florian Habicht"
"Florian Henckel von Donnersmarck"
"Humberto Padrón"
"Jim Cliffe"
"Marc Benardout"
"Neeraj Kumar"
"Peter Whitehead"
"Sean McNamara"
"Steve Balderson"
"Tom Neff"
"Will Meugniot"
"John Malkovich"
"Steve Buscemi"
"Pietro Germi"
"Richard Attenborough"
"The Lord Attenborough"
"Darrell Rooney"
"Mysskin"
"Peter Sollett"
"Steven Goldmann"
"Lewis John Carlino"
"Christopher Dillon Quinn"
"Steve Gordon"
"Billy Corben"
"Ron Teachworth"
"Alec Baldwin"
"James Gray"
"Joe Wright"
"Rajkumar Hirani"
"William Boyd"
"Frank Oz"
"Robert Bolt"
"Armando Iannucci"
"Nelson McCormick"
"Steve Miner"
"Sébastien Lifshitz"
"Richard Roxburgh"
"Ang Lee"
"Ali Selim"
"Dave McLaughlin"
"Dito Montiel"
"Scott Hillenbrand"
"Zach Helm"
"Vincent J. Donehue"
"Alison Murray"
"David Acomba"
"Toby Wilkins"
"Tracy Flannigan"
"Bille August"
"Dziga Vertov"
"Francis Ford Coppola"
"James Clavell"
"Kevin Bacon"
"Ridley Scott"
"Sir Ridley Scott"
"Robert J. Flaherty"
"Caveh Zahedi"
"Guillermo del Toro"
"Joseph Sargent"
"Julie Taymor"
"Michael Davis"
"Ozzie Nelson"
"Jamie Doran"
"Jayne Loader"
"Joe Nussbaum"
"Menno Meyjes"
"Peter Jackson"
"Ryan Fleck"
"James Melkonian"
"Janusz Majewski"
"Lech Majewski"
"Lou Breslow"
"Agnieszka Holland"
"Eran Riklis"
"Juraj Jakubisko"
"Toshiharu Ikeda"
"Jamie Johnson"
"John Patrick Shanley"
"John Schultz"
"Hans Fischerkoesen"
"Dai Sijie"
"戴思杰"
"Victor Salva"
"Bob Balaban"
"Brian Levant"
"Burt Gillett"
"Phil Alden Robinson"
"Rouben Mamoulian"
"Lee Daniels"
"Nikolaj Arcel"
"Nicolaj Arcel"
"Gary Nadeau"
"G. N. R. Kumaravelan"
"Kunihiko Yuyama"
"Don Taylor"
"George C. Stoney"
"Jeff Zimbalist"
"Larry Shaw"
"Mike Nawrocki"
"Peter Richardson"
"Robert Butler"
"Ron Underwood"
"Tommy Wiseau"
"Sam Green"
"Brian K. Roberts"
"Ryan Butler"
"Wayne Gerard Trotman"
"Holly Goldberg Sloan"
"Maggie Hadleigh-West"
"Alex Infascelli"
"Norman England"
"Barbara Albert"
"Craig Chester"
"Laïla Marrakchi"
"Scott Frank"
"Rob VanAlkemade"
"Václav Vorlíček"
"Mark Tapio Kines"
"Jeff Stanzler"
"Hal Ashby"
"Jay Chandrasekhar"
"Melanie Mayron"
"Saul Swimmer"
"Terry Zwigoff"
"Thom Fitzgerald"
"Yusuke Yamamoto"
"Robert Towne"
"Robert Wise"
"Josh Gilbert"
"Marisa Silver"
"Paul Mazursky"
"Shinichirō Watanabe"
"Shin'ichirō Watanabe"
"Greg Coolidge"
"Bob Ray"
"Matthew Leutwyler"
"Stuart Rosenberg"
"Jimmy Hayward"
"Baillie Walsh"
"Patrick Stettner"
"Josip Vujčić"
"Koichi Ohata"
"Adrian Lyne"
"Deborah Scranton"
"J. Michael Straczynski"
"Nando Cicero"
"Sidney Lumet"
"Trent Harris"
"James Isaac"
"Mark Helfrich"
"Alberto De Martino"
"Alex Browne"
"John Musker"
"Noriyuki Abe"
"Ralph Thomas"
"Takahisa Zeze"
"Takayuki Hamana"
"Todd Robinson"
"Crispin Glover"
"Jerome Robbins"
"Jonathan Lynn"
"Julien Temple"
"Michel Gondry"
"Ross McElwee"
"Scott Dikkers"
"Stephen Sommers"
"Steve Taylor"
"Apichatpong Weerasethakul"
"David Shrigley"
"Graham Jones"
"Manick Sorcar"
"Niki Karimi"
"Patricia Rozema"
"Scott Shaw"
"Shōji Kawamori"
"Jackie Chan"
"SBSMBEDatuk"
"Ken Burns"
"Fabián Bielinsky"
"Michael Gochanour"
"John Hillcoat"
"Lee Sang-il"
"Nicholas Hytner"
"Sir Nicholas Hytner"
"Norman Tokar"
"Chris Robinson"
"David R. Ellis"
"H. C. Potter"
"Mark Gravas"
"Sean S. Cunningham"
"Akiva Schaffer"
"Chris Shepherd"
"Craig Saavedra"
"Dagur Kári"
"Greg Beeman"
"Mike B. Anderson"
"Nabil Ayouch"
"Nonzee Nimibutr"
"Pen-Ek Ratanaruang"
"Archie Gips"
"Michael Tollin"
"Miguel Coyula"
"Phil Joanou"
"Pierce Rafferty"
"Richard Rossi"
"Robert Ben Garant"
"Ben Garant"
"Ron Clements"
"Siddharth Anand"
"Joe Camp"
"Parvez Sharma"
"Randa Haines"
"Sandi Simcha DuBowski"
"Sandi Simcha Dubowski"
"Steve Pink"
"Alek Keshishian"
"Todd Stephens"
"Leslie Megahey"
"Adam Green"
"Alex Kendrick"
"Charles Stone III"
"David McNally"
"Gilbert Cates"
"Hiroshi Watanabe"
"Julian Schnabel"
"Pedro Almodóvar"
"Robin Shou"
"Shakti Samanta"
"Rajnesh Domalpalli"
"Jonathan Jakubowicz"
"Chris Hegedus"
"Peter Paige"
"Aleksandr Ptushko"
"Don Roos"
"Dudley Nichols"
"Iain Softley"
"Jay Russell"
"Ousmane Sembène"
"Yves Boisset"
"Frederik Du Chau"
"Kitarō Kōsaka"
"Donovan Cook"
"Amir Muhammad"
"David Hillenbrand"
"Jay Woelfel"
"Paul Rachman"
"Todd Verow"
"Bob Clampett"
"Frank Tashlin"
"Trevor Nunn"
"Sir Trevor Nunn"
"Daniel Mann"
"Evan Coyne Maloney"
"Kabir Khan"
"Kazuo Yamazaki"
"Kazuto Nakazawa"
"Steve Martino"
"Vincent Sherman"
"Clayton Jacobson"
"Kenny Doughty"
"Phillip Noyce"
"Niv Fichman"
"Shu Lea Cheang"
"David Jacobson"
"Guido Pieters"
"Jamil Rostami"
"Ryszard Filipski"
"Sudhir Mishra"
"Donald Brittain"
"Eric Steel"
"George P. Cosmatos"
"James Wan"
